Episodes,Reward
2790000,-100.0
2795000,-93.33333333333333
2800000,-100.0
2805000,-100.0
2810000,-96.66666666666667
2815000,-100.0
2820000,-100.0
2825000,-100.0
2830000,-96.66666666666667
2835000,-100.0
2840000,-100.0
2845000,-96.66666666666667
2850000,-100.0
2855000,-100.0
2860000,-96.66666666666667
2865000,-100.0
2870000,-100.0
2875000,-96.66666666666667
2880000,-100.0
2885000,-100.0
2890000,-96.66666666666667
2895000,-100.0
2900000,-100.0
2905000,-96.66666666666667
2910000,-100.0
2915000,-100.0
2920000,-100.0
2925000,-93.33333333333333
2930000,-96.66666666666667
2935000,-100.0
2940000,-100.0
2945000,-100.0
2950000,-100.0
2955000,-96.66666666666667
2960000,-96.66666666666667
2965000,-100.0
2970000,-96.66666666666667
2975000,-93.33333333333333
2980000,-96.66666666666667
2985000,-100.0
2990000,-100.0
2995000,-100.0
3000000,-100.0
