Episodes,Reward
1435000,-9.451565156992649
1440000,-9.756131998302283
1445000,-8.949377675327634
1450000,-12.273006644622987
1455000,-10.829682230980453
1460000,-6.996074528142373
1465000,-9.881284593262334
1470000,-8.71197497399458
1475000,-11.131636101163997
1480000,-7.179951084333886
1485000,-9.865848552435175
1490000,-10.196179069945055
1495000,-6.596633223828573
1500000,-7.541640536809602
1505000,-15.243210615405587
1510000,-10.782431725178133
1515000,-10.077776795364441
1520000,-8.555259754954541
1525000,-15.439072065372336
1530000,-10.468898667018662
1535000,-12.3818081257169
1540000,-9.88916525557496
1545000,-9.39803929401421
1550000,-12.219140948826032
1555000,-7.12202198944654
1560000,-6.470767107766863
1565000,-14.993082626927722
1570000,-9.482909704074773
1575000,-13.66279780936492
1580000,-7.050858665947165
1585000,-8.241721758169355
1590000,-11.850300478364039
1595000,-9.763804695638033
1600000,-9.385436486547976
1605000,-7.930405378460435
1610000,-8.258359949654398
1615000,-8.890798680557491
1620000,-8.992834569625025
1625000,-10.283207923799955
1630000,-11.441634025018894
1635000,-7.077582257352156
1640000,-7.717833543240656
1645000,-10.547676425563582
1650000,-11.613447745404239
1655000,-12.46111317873266
1660000,-8.647496105576872
1665000,-9.569511664196629
1670000,-8.698926622485672
1675000,-6.644740651109405
1680000,-10.639081726043283
1685000,-8.063171057391623
1690000,-10.738329965118124
1695000,-10.14078466231228
1700000,-9.116553783601626
1705000,-8.500387520669996
1710000,-12.941932534634395
1715000,-11.117112224306235
1720000,-12.573869529991862
1725000,-9.772565846497354
1730000,-7.542465232175682
1735000,-9.643554760507959
1740000,-9.30811913863668
1745000,-8.787142256891924
1750000,-5.707867080921609
1755000,-6.540090364006683
1760000,-15.777903084883294
1765000,-10.284280543838937
1770000,-5.374280759370894
1775000,-12.01127714738933
1780000,-8.684123508817807
1785000,-9.177172907660493
1790000,-8.878992513242325
1795000,-7.700638593204844
1800000,-5.009506796335226
1805000,-7.461323647693269
1810000,-7.250490825347367
1815000,-8.543822185406649
1820000,-19.324692200822543
1825000,-14.056306808279551
1830000,-14.026810323305625
1835000,-6.996955463646678
1840000,-16.345284814015276
1845000,-9.433653024467104
1850000,-10.274066395315417
1855000,-10.894505210799254
1860000,-8.103896984559277
1865000,-10.40196646649107
1870000,-8.37402390697211
1875000,-8.074087824958495
1880000,-7.8811152161867915
1885000,-11.168765082790438
1890000,-11.11655597723351
1895000,-9.806309555827875
1900000,-9.663656074740544
1905000,-7.99554612753322
1910000,-12.104119922015103
1915000,-4.8679691351212035
1920000,-10.363179808972413
1925000,-13.978934928191537
1930000,-7.40457371006637
1935000,-10.17960865788604
1940000,-6.220988470904762
1945000,-9.708685108073878
1950000,-8.876826711320197
1955000,-13.19392760835143
1960000,-11.409029384807276
1965000,-14.828995604586988
1970000,-9.342518435204932
1975000,-8.977152084258082
1980000,-11.895574160218354
1985000,-8.772801137331683
1990000,-10.61421500930525
1995000,-8.240962029699544
2000000,-10.612913516760699
2005000,-7.154857496685049
2010000,-9.201606564508614
2015000,-10.795338494204472
2020000,-7.082858041782312
2025000,-8.35758688606923
2030000,-9.265269094891917
2035000,-8.729538649298894
2040000,-9.27667475269074
2045000,-8.842895133289025
2050000,-10.19823786105264
2055000,-8.238631145076207
2060000,-8.16421674283079
2065000,-8.98622697028655
2070000,-14.376688175278126
2075000,-8.080250731429267
2080000,-9.845007736147958
2085000,-9.162929948464113
2090000,-6.816725657272483
2095000,-6.890170209226997
2100000,-9.374580601235222
2105000,-6.2396838421588585
2110000,-13.723496499904167
2115000,-9.646217310903774
2120000,-11.484836010387435
2125000,-8.164436707073149
2130000,-7.5763008840331345
2135000,-8.632729215763794
2140000,-15.626848638104898
2145000,-7.399524491795764
2150000,-8.994201670287058
2155000,-10.14341081577474
2160000,-9.32815378671147
2165000,-8.805009714778002
2170000,-6.970108511573206
2175000,-9.098682457580976
2180000,-6.582533729910324
2185000,-7.764644355610092
2190000,-7.277603519295224
2195000,-6.516377786807794
2200000,-10.63929023933129
2205000,-7.649437536072991
2210000,-7.261760428114882
2215000,-8.608729887437962
2220000,-5.714361471428508
2225000,-8.745505508223959
2230000,-9.313471504923259
2235000,-7.518648858011979
2240000,-8.861984790125971
2245000,-12.060906939312657
2250000,-10.74784889900674
2255000,-9.088556710756656
2260000,-9.709814833599323
2265000,-12.493265431563609
2270000,-9.192882912002167
2275000,-10.00293640881605
2280000,-9.531799722871503
2285000,-10.590192042748713
2290000,-10.267922344180457
2295000,-7.847621243083691
2300000,-8.63661431905693
2305000,-7.953698121147151
2310000,-5.078070670189567
2315000,-8.95681710845553
2320000,-5.779860675536938
2325000,-9.958510989457956
2330000,-14.305023579541077
2335000,-11.077961273073141
2340000,-10.708649797730557
2345000,-10.303769904057384
2350000,-7.466008425885214
2355000,-18.992326714839674
2360000,-10.53859849515124
2365000,-6.155198084232064
2370000,-9.539195447297322
2375000,-10.75898835384668
2380000,-10.029483941389104
2385000,-10.677326497938504
2390000,-7.87581898105996
2395000,-8.176366857847077
2400000,-9.009001630598483
2405000,-11.715354157166873
2410000,-6.6660403241584865
2415000,-12.255038221443842
2420000,-10.615458026959418
2425000,-9.023581868928783
2430000,-5.020875620573325
2435000,-5.892925508813751
2440000,-8.60598077665844
2445000,-7.200970758280508
2450000,-8.573669665965483
2455000,-14.42620269601072
2460000,-9.200935210455107
2465000,-13.039471049712978
2470000,-5.8492263204921215
2475000,-7.607795623587768
2480000,-12.12820942883993
2485000,-7.821528793244833
2490000,-6.7400424211166765
2495000,-8.464953662199767
2500000,-6.894318056745173
2505000,-8.434697375090058
2510000,-7.704127163897333
2515000,-10.030747555300662
2520000,-7.624315293714969
2525000,-7.912886639701829
2530000,-6.321313431310322
2535000,-8.092995286203303
2540000,-11.129312882239345
2545000,-8.523236542956054
2550000,-9.591311564809537
2555000,-6.5560144064422765
2560000,-9.043291070129357
2565000,-8.615195152993572
2570000,-7.771335539239838
2575000,-9.172865962954644
2580000,-10.629765800748807
2585000,-9.390682342609999
2590000,-9.05760693259588
2595000,-7.7186944842970355
2600000,-8.678785192741076
2605000,-15.092729630549664
2610000,-6.0571169815353665
2615000,-7.7662762966564785
2620000,-7.017827608409008
2625000,-8.195600874691857
2630000,-6.231177120042294
2635000,-7.942050857165127
2640000,-4.995787696223449
2645000,-12.014184557793518
2650000,-7.102297328485584
2655000,-7.426087491183971
2660000,-6.552093222075897
2665000,-9.822886354261316
2670000,-7.2255808196385765
2675000,-7.6766846988358886
2680000,-7.160864936060567
2685000,-7.686293835337181
2690000,-9.515989193669329
2695000,-9.66314162756787
2700000,-8.970669624674223
2705000,-11.91704554071481
2710000,-8.6423954760793
2715000,-7.722489219177099
2720000,-9.816028644176239
2725000,-7.052937043238174
2730000,-6.72597211020755
2735000,-8.858454577023105
2740000,-10.71503062691496
2745000,-8.740228215619261
2750000,-9.989235555554117
2755000,-8.37904264632852
2760000,-12.124077671934593
2765000,-6.9941263127883735
2770000,-9.754380420275664
2775000,-7.1476332615155656
2780000,-10.580391723248647
2785000,-12.552406090712223
2790000,-6.64387721959161
2795000,-12.111719398083999
2800000,-7.734174462871354
2805000,-8.819969911683662
2810000,-8.079560052398476
2815000,-6.361854659109993
2820000,-4.843530530320244
2825000,-5.760020345992291
2830000,-4.644201723528874
2835000,-12.430811195866397
2840000,-8.483890641588058
2845000,-9.854197732128975
2850000,-12.743483919723216
2855000,-10.067523882708214
2860000,-8.007770971736894
2865000,-6.69249764969138
2870000,-8.353483758421405
2875000,-6.730759063627683
2880000,-9.374858061889707
2885000,-10.138794014852419
2890000,-7.026649370101052
2895000,-7.930881698687418
2900000,-8.662040469049698
2905000,-10.670312959184784
2910000,-5.076489212293711
2915000,-7.436506602370943
2920000,-5.715835933325974
2925000,-12.485411567686258
2930000,-10.778447021969969
2935000,-10.707497276099147
2940000,-6.051737631155137
2945000,-7.985983279648708
2950000,-13.227084459702603
2955000,-6.184766752572408
2960000,-8.038990990172586
2965000,-12.853910598099219
2970000,-5.916394437905185
2975000,-15.957593771707314
2980000,-8.413779785425893
2985000,-5.3693196193769195
2990000,-7.7918752088583725
2995000,-10.54371726528734
3000000,-8.697842418072769
